Team A,Team B,divname,Team A Wins,Index A,Index B,Div A,Div B
Tubbs,Upstream,4/3 Div 2,False,29,10,4/3 Div 2,4/3 Div 2
Tubbs,Dominion,4/3 Div 2,False,29,23,4/3 Div 2,4/3 Div 2
Hipster Kitties,GrassBurner,4/3 Div 2,False,30,3,4/3 Div 2,4/3 Div 1
Hipster Kitties,Rubs The Duckie,4/3 Div 2,False,30,18,4/3 Div 2,4/3 Div 2
Hipster Kitties,Injustice League,4/3 Div 2,False,30,11,4/3 Div 2,4/3 Div 2
Hipster Kitties,Puddingstone,4/3 Div 2,False,30,12,4/3 Div 2,4/3 Div 2
Hipster Kitties,123 Trap!,4/3 Div 2,True,30,39,4/3 Div 2,4/3 Div 3
Hipster Kitties,A Lil Bit Sticky,4/3 Div 2,False,30,25,4/3 Div 2,4/3 Div 2
Hipster Kitties,Nerd Alert,4/3 Div 2,False,30,26,4/3 Div 2,4/3 Div 2
Hipster Kitties,Tofu Wolf,4/3 Div 2,True,30,59,4/3 Div 2,5/2 Div 3
Hipster Kitties,Store Bought Dirt,4/3 Div 2,False,30,20,4/3 Div 2,4/3 Div 2
Hipster Kitties,Too Drunk to Fail,4/3 Div 2,False,30,32,4/3 Div 2,4/3 Div 3
Hipster Kitties,Spam,4/3 Div 2,False,30,60,4/3 Div 2,5/2 Div 3
Hipster Kitties,Rogues' Gallery,4/3 Div 2,False,30,24,4/3 Div 2,4/3 Div 2
Hipster Kitties,Injustice League,4/3 Div 2,False,30,11,4/3 Div 2,4/3 Div 2
Hipster Kitties,License to Kilt (fka Scoobers in Scotland),4/3 Div 2,False,30,15,4/3 Div 2,4/3 Div 2
Hipster Kitties,Upstream,4/3 Div 2,True,30,10,4/3 Div 2,4/3 Div 2
Hipster Kitties,Underwater Monkey Cowboys,4/3 Div 2,False,30,36,4/3 Div 2,4/3 Div 3
Hipster Kitties,Lady and the BAMF,4/3 Div 2,False,30,28,4/3 Div 2,4/3 Div 2
Hipster Kitties,Flaming Croissants,4/3 Div 2,False,30,13,4/3 Div 2,4/3 Div 2
TuneSquad Squared,TuneSquad,4/3 Div 2,False,31,6,4/3 Div 2,4/3 Div 1
TuneSquad Squared,Jack's Abby HAOS Lager,4/3 Div 2,False,31,14,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Batman and the Robins,4/3 Div 2,False,31,34,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Oddjob,4/3 Div 2,False,31,33,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Rubs The Duckie,4/3 Div 2,False,31,18,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Nerd Alert,4/3 Div 2,False,31,26,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Toads,4/3 Div 2,False,31,16,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Stack to the Future,4/3 Div 2,False,31,35,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Tubbs,4/3 Div 2,False,31,29,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Fetch,4/3 Div 2,False,31,21,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Too Drunk to Fail,4/3 Div 2,False,31,32,4/3 Div 2,4/3 Div 3
TuneSquad Squared,Upstream,4/3 Div 2,False,31,10,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Store Bought Dirt,4/3 Div 2,False,31,20,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Dominion,4/3 Div 2,False,31,23,4/3 Div 2,4/3 Div 2
TuneSquad Squared,JHOP,4/3 Div 2,False,31,17,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Disc Envy,4/3 Div 2,False,31,19,4/3 Div 2,4/3 Div 2
TuneSquad Squared,Puddingstone,4/3 Div 2,False,31,12,4/3 Div 2,4/3 Div 2
Too Drunk to Fail,Upstream,4/3 Div 3,False,32,10,4/3 Div 3,4/3 Div 2
Too Drunk to Fail,Underwater Monkey Cowboys,4/3 Div 3,True,32,36,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Oddjob,4/3 Div 3,False,32,33,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Stack to the Future,4/3 Div 3,True,32,35,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,123 Trap!,4/3 Div 3,True,32,39,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Alpha No Beta,4/3 Div 3,True,32,58,4/3 Div 3,5/2 Div 3
Too Drunk to Fail,Jiggy,4/3 Div 3,True,32,63,4/3 Div 3,5/2 Div 3
Too Drunk to Fail,Batman and the Robins,4/3 Div 3,True,32,34,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Hipster Kitties,4/3 Div 3,True,32,30,4/3 Div 3,4/3 Div 2
Too Drunk to Fail,TuneSquad Squared,4/3 Div 3,True,32,31,4/3 Div 3,4/3 Div 2
Too Drunk to Fail,Nerd Alert,4/3 Div 3,True,32,26,4/3 Div 3,4/3 Div 2
Too Drunk to Fail,Underwater Monkey Cowboys,4/3 Div 3,True,32,36,4/3 Div 3,4/3 Div 3
Too Drunk to Fail,Tofu Wolf,4/3 Div 3,True,32,59,4/3 Div 3,5/2 Div 3
Oddjob,Spam,4/3 Div 3,True,33,60,4/3 Div 3,5/2 Div 3
Oddjob,123 Trap!,4/3 Div 3,True,33,39,4/3 Div 3,4/3 Div 3
Oddjob,Too Drunk to Fail,4/3 Div 3,True,33,32,4/3 Div 3,4/3 Div 3
Oddjob,TuneSquad Squared,4/3 Div 3,True,33,31,4/3 Div 3,4/3 Div 2
Oddjob,Tofu Wolf,4/3 Div 3,False,33,59,4/3 Div 3,5/2 Div 3
Oddjob,Alpha No Beta,4/3 Div 3,False,33,58,4/3 Div 3,5/2 Div 3
Oddjob,Batman and the Robins,4/3 Div 3,True,33,34,4/3 Div 3,4/3 Div 3
Oddjob,Spam,4/3 Div 3,True,33,60,4/3 Div 3,5/2 Div 3
Oddjob,JHOP,4/3 Div 3,False,33,17,4/3 Div 3,4/3 Div 2
Oddjob,Underwater Monkey Cowboys,4/3 Div 3,True,33,36,4/3 Div 3,4/3 Div 3
Oddjob,Tofu Wolf,4/3 Div 3,False,33,59,4/3 Div 3,5/2 Div 3
Oddjob,Stack to the Future,4/3 Div 3,True,33,35,4/3 Div 3,4/3 Div 3
Oddjob,Flaming Croissants,4/3 Div 3,False,33,13,4/3 Div 3,4/3 Div 2
Oddjob,Underwater Monkey Cowboys,4/3 Div 3,True,33,36,4/3 Div 3,4/3 Div 3
Oddjob,Nerd Alert,4/3 Div 3,True,33,26,4/3 Div 3,4/3 Div 2
Oddjob,Killer Bees,4/3 Div 3,True,33,61,4/3 Div 3,5/2 Div 3
Oddjob,Lady and the BAMF,4/3 Div 3,True,33,28,4/3 Div 3,4/3 Div 2
Oddjob,Baboon Heart,4/3 Div 3,True,33,37,4/3 Div 3,4/3 Div 3
Oddjob,Rogues' Gallery,4/3 Div 3,False,33,24,4/3 Div 3,4/3 Div 2
Batman and the Robins,Stack to the Future,4/3 Div 3,False,34,35,4/3 Div 3,4/3 Div 3
Batman and the Robins,TuneSquad Squared,4/3 Div 3,True,34,31,4/3 Div 3,4/3 Div 2
Batman and the Robins,Killer Bees,4/3 Div 3,True,34,61,4/3 Div 3,5/2 Div 3
Batman and the Robins,123 Trap!,4/3 Div 3,True,34,39,4/3 Div 3,4/3 Div 3
Batman and the Robins,Oddjob,4/3 Div 3,False,34,33,4/3 Div 3,4/3 Div 3
Batman and the Robins,Baboon Heart,4/3 Div 3,True,34,37,4/3 Div 3,4/3 Div 3
Batman and the Robins,Too Drunk to Fail,4/3 Div 3,False,34,32,4/3 Div 3,4/3 Div 3
Batman and the Robins,Underwater Monkey Cowboys,4/3 Div 3,False,34,36,4/3 Div 3,4/3 Div 3
Batman and the Robins,Rabbit Disc,4/3 Div 3,False,34,54,4/3 Div 3,5/2 Div 3
Batman and the Robins,Jiggy,4/3 Div 3,True,34,63,4/3 Div 3,5/2 Div 3
Batman and the Robins,Tofu Wolf,4/3 Div 3,False,34,59,4/3 Div 3,5/2 Div 3
Batman and the Robins,Spawning Alewives,4/3 Div 3,True,34,66,4/3 Div 3,5/2 Div 3
Stack to the Future,Batman and the Robins,4/3 Div 3,True,35,34,4/3 Div 3,4/3 Div 3
Stack to the Future,Spam,4/3 Div 3,True,35,60,4/3 Div 3,5/2 Div 3
Stack to the Future,Baboon Heart,4/3 Div 3,False,35,37,4/3 Div 3,4/3 Div 3
Stack to the Future,Shake and Bake,4/3 Div 3,False,35,42,4/3 Div 3,5/2 Div 1
Stack to the Future,Underwater Monkey Cowboys,4/3 Div 3,True,35,36,4/3 Div 3,4/3 Div 3
Stack to the Future,Too Drunk to Fail,4/3 Div 3,False,35,32,4/3 Div 3,4/3 Div 3
Stack to the Future,Rogues' Gallery,4/3 Div 3,False,35,24,4/3 Div 3,4/3 Div 2
Stack to the Future,JHOP,4/3 Div 3,False,35,17,4/3 Div 3,4/3 Div 2
Stack to the Future,Spawning Alewives,4/3 Div 3,True,35,66,4/3 Div 3,5/2 Div 3
Stack to the Future,Rabbit Disc,4/3 Div 3,False,35,54,4/3 Div 3,5/2 Div 3
Stack to the Future,License to Kilt (fka Scoobers in Scotland),4/3 Div 3,False,35,15,4/3 Div 3,4/3 Div 2
Stack to the Future,123 Trap!,4/3 Div 3,True,35,39,4/3 Div 3,4/3 Div 3
Stack to the Future,TuneSquad Squared,4/3 Div 3,True,35,31,4/3 Div 3,4/3 Div 2
Stack to the Future,Tofu Wolf,4/3 Div 3,False,35,59,4/3 Div 3,5/2 Div 3
Stack to the Future,Oddjob,4/3 Div 3,False,35,33,4/3 Div 3,4/3 Div 3
Stack to the Future,Alpha No Beta,4/3 Div 3,True,35,58,4/3 Div 3,5/2 Div 3
Stack to the Future,Top Shelf,4/3 Div 3,False,35,38,4/3 Div 3,4/3 Div 3
Stack to the Future,Store Bought Dirt,4/3 Div 3,True,35,20,4/3 Div 3,4/3 Div 2
Stack to the Future,Flaming Croissants,4/3 Div 3,False,35,13,4/3 Div 3,4/3 Div 2
Stack to the Future,Lady and the BAMF,4/3 Div 3,False,35,28,4/3 Div 3,4/3 Div 2
Stack to the Future,Killer Bees,4/3 Div 3,True,35,61,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Store Bought Dirt,4/3 Div 3,False,36,20,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Too Drunk to Fail,4/3 Div 3,False,36,32,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Tofu Wolf,4/3 Div 3,True,36,59,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Stack to the Future,4/3 Div 3,False,36,35,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Lady and the BAMF,4/3 Div 3,False,36,28,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Baboon Heart,4/3 Div 3,False,36,37,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Upstream,4/3 Div 3,False,36,10,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Jiggy,4/3 Div 3,False,36,63,4/3 Div 3,5/2 Div 3
Underwater Monkey Cowboys,Top Shelf,4/3 Div 3,True,36,38,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Oddjob,4/3 Div 3,False,36,33,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Flaming Croissants,4/3 Div 3,False,36,13,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Batman and the Robins,4/3 Div 3,True,36,34,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Too Drunk to Fail,4/3 Div 3,False,36,32,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Oddjob,4/3 Div 3,False,36,33,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,123 Trap!,4/3 Div 3,True,36,39,4/3 Div 3,4/3 Div 3
Underwater Monkey Cowboys,Toads,4/3 Div 3,False,36,16,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Hipster Kitties,4/3 Div 3,True,36,30,4/3 Div 3,4/3 Div 2
Underwater Monkey Cowboys,Jiggy,4/3 Div 3,True,36,63,4/3 Div 3,5/2 Div 3
Baboon Heart,Toads,4/3 Div 3,False,37,16,4/3 Div 3,4/3 Div 2
Baboon Heart,Stack to the Future,4/3 Div 3,True,37,35,4/3 Div 3,4/3 Div 3
Baboon Heart,Jiggy,4/3 Div 3,True,37,63,4/3 Div 3,5/2 Div 3
Baboon Heart,Underwater Monkey Cowboys,4/3 Div 3,True,37,36,4/3 Div 3,4/3 Div 3
Baboon Heart,Disc Envy,4/3 Div 3,False,37,19,4/3 Div 3,4/3 Div 2
Baboon Heart,Fetch,4/3 Div 3,False,37,21,4/3 Div 3,4/3 Div 2
Baboon Heart,Lady and the BAMF,4/3 Div 3,False,37,28,4/3 Div 3,4/3 Div 2
Baboon Heart,Batman and the Robins,4/3 Div 3,False,37,34,4/3 Div 3,4/3 Div 3
Baboon Heart,Killer Bees,4/3 Div 3,True,37,61,4/3 Div 3,5/2 Div 3
Baboon Heart,Rabbit Disc,4/3 Div 3,False,37,54,4/3 Div 3,5/2 Div 3
Baboon Heart,Flaming Croissants,4/3 Div 3,True,37,13,4/3 Div 3,4/3 Div 2
Baboon Heart,Oddjob,4/3 Div 3,False,37,33,4/3 Div 3,4/3 Div 3
Top Shelf,Toads,4/3 Div 3,False,38,16,4/3 Div 3,4/3 Div 2
Top Shelf,Flaming Croissants,4/3 Div 3,False,38,13,4/3 Div 3,4/3 Div 2
Top Shelf,JHOP,4/3 Div 3,False,38,17,4/3 Div 3,4/3 Div 2
Top Shelf,Rogues' Gallery,4/3 Div 3,False,38,24,4/3 Div 3,4/3 Div 2
Top Shelf,Underwater Monkey Cowboys,4/3 Div 3,False,38,36,4/3 Div 3,4/3 Div 3
Top Shelf,Store Bought Dirt,4/3 Div 3,False,38,20,4/3 Div 3,4/3 Div 2
Top Shelf,Tofu Wolf,4/3 Div 3,False,38,59,4/3 Div 3,5/2 Div 3
Top Shelf,Stack to the Future,4/3 Div 3,True,38,35,4/3 Div 3,4/3 Div 3
Top Shelf,Disc Envy,4/3 Div 3,False,38,19,4/3 Div 3,4/3 Div 2
Top Shelf,Jiggy,4/3 Div 3,True,38,63,4/3 Div 3,5/2 Div 3
123 Trap!,Oddjob,4/3 Div 3,False,39,33,4/3 Div 3,4/3 Div 3
123 Trap!,Tofu Wolf,4/3 Div 3,False,39,59,4/3 Div 3,5/2 Div 3
123 Trap!,Batman and the Robins,4/3 Div 3,False,39,34,4/3 Div 3,4/3 Div 3
123 Trap!,Hipster Kitties,4/3 Div 3,False,39,30,4/3 Div 3,4/3 Div 2
123 Trap!,Too Drunk to Fail,4/3 Div 3,False,39,32,4/3 Div 3,4/3 Div 3
123 Trap!,Stack to the Future,4/3 Div 3,False,39,35,4/3 Div 3,4/3 Div 3
123 Trap!,Nerd Alert,4/3 Div 3,False,39,26,4/3 Div 3,4/3 Div 2
123 Trap!,Store Bought Dirt,4/3 Div 3,False,39,20,4/3 Div 3,4/3 Div 2
123 Trap!,Underwater Monkey Cowboys,4/3 Div 3,False,39,36,4/3 Div 3,4/3 Div 3
123 Trap!,Jiggy,4/3 Div 3,True,39,63,4/3 Div 3,5/2 Div 3
SnakeCountryBromance,Shake and Bake,5/2 Div 1,True,40,42,5/2 Div 1,5/2 Div 1
SnakeCountryBromance,Zerg Rush!,5/2 Div 1,True,40,4,5/2 Div 1,4/3 Div 1
SnakeCountryBromance,GrassBurner,5/2 Div 1,True,40,3,5/2 Div 1,4/3 Div 1
SnakeCountryBromance,Gothrilla,5/2 Div 1,True,40,1,5/2 Div 1,4/3 Div 1
SnakeCountryBromance,SHRedline,5/2 Div 1,True,40,51,5/2 Div 1,5/2 Div 2
Stonecutters,Shake and Bake,5/2 Div 1,True,41,42,5/2 Div 1,5/2 Div 1
Stonecutters,Bacon,5/2 Div 1,True,41,48,5/2 Div 1,5/2 Div 2
Stonecutters,AHOC,5/2 Div 1,False,41,0,5/2 Div 1,4/3 Div 1
Stonecutters,Hucky McThrowandcatch,5/2 Div 1,True,41,50,5/2 Div 1,5/2 Div 2
Stonecutters,JuJu Hex,5/2 Div 1,True,41,43,5/2 Div 1,5/2 Div 2
Stonecutters,Iron Squids,5/2 Div 1,True,41,53,5/2 Div 1,5/2 Div 2
Stonecutters,Get Flat Ultimate,5/2 Div 1,True,41,49,5/2 Div 1,5/2 Div 2
Stonecutters,AHOC,5/2 Div 1,False,41,0,5/2 Div 1,4/3 Div 1
Stonecutters,Turtle Boy,5/2 Div 1,False,41,7,5/2 Div 1,4/3 Div 1
Stonecutters,BBN,5/2 Div 1,False,41,9,5/2 Div 1,4/3 Div 1
Stonecutters,Maverick,5/2 Div 1,True,41,46,5/2 Div 1,5/2 Div 2
Stonecutters,Swingers,5/2 Div 1,True,41,5,5/2 Div 1,4/3 Div 1
Stonecutters,GrassBurner,5/2 Div 1,False,41,3,5/2 Div 1,4/3 Div 1
Shake and Bake,Stonecutters,5/2 Div 1,False,42,41,5/2 Div 1,5/2 Div 1
Shake and Bake,SnakeCountryBromance,5/2 Div 1,False,42,40,5/2 Div 1,5/2 Div 1
Shake and Bake,Stack to the Future,5/2 Div 1,True,42,35,5/2 Div 1,4/3 Div 3
Shake and Bake,TuneSquad,5/2 Div 1,False,42,6,5/2 Div 1,4/3 Div 1
Shake and Bake,BBN,5/2 Div 1,True,42,9,5/2 Div 1,4/3 Div 1
Shake and Bake,Pink Flamingos,5/2 Div 1,False,42,44,5/2 Div 1,5/2 Div 2
Shake and Bake,Turtle Boy,5/2 Div 1,False,42,7,5/2 Div 1,4/3 Div 1
Shake and Bake,The Funky Bunch,5/2 Div 1,False,42,52,5/2 Div 1,5/2 Div 2
Shake and Bake,Maverick,5/2 Div 1,False,42,46,5/2 Div 1,5/2 Div 2
Shake and Bake,SHRedline,5/2 Div 1,False,42,51,5/2 Div 1,5/2 Div 2
Shake and Bake,Swingers,5/2 Div 1,False,42,5,5/2 Div 1,4/3 Div 1
Shake and Bake,Iron Squids,5/2 Div 1,True,42,53,5/2 Div 1,5/2 Div 2
Shake and Bake,Gothrilla,5/2 Div 1,False,42,1,5/2 Div 1,4/3 Div 1
JuJu Hex,Get Flat Ultimate,5/2 Div 2,False,43,49,5/2 Div 2,5/2 Div 2
JuJu Hex,SIR!,5/2 Div 2,True,43,64,5/2 Div 2,5/2 Div 3
JuJu Hex,Stonecutters,5/2 Div 2,False,43,41,5/2 Div 2,5/2 Div 1
JuJu Hex,Flying Salsa,5/2 Div 2,True,43,56,5/2 Div 2,5/2 Div 3
JuJu Hex,Baba Yaga,5/2 Div 2,True,43,45,5/2 Div 2,5/2 Div 2
JuJu Hex,M.O.B.,5/2 Div 2,True,43,65,5/2 Div 2,5/2 Div 3
JuJu Hex,Baba Yaga,5/2 Div 2,True,43,45,5/2 Div 2,5/2 Div 2
JuJu Hex,Bacon,5/2 Div 2,True,43,48,5/2 Div 2,5/2 Div 2
JuJu Hex,GrassBurner,5/2 Div 2,False,43,3,5/2 Div 2,4/3 Div 1
JuJu Hex,Get Flat Ultimate,5/2 Div 2,True,43,49,5/2 Div 2,5/2 Div 2
JuJu Hex,Granite State Grass Stains,5/2 Div 2,True,43,55,5/2 Div 2,5/2 Div 3
JuJu Hex,Tofu Wolf,5/2 Div 2,True,43,59,5/2 Div 2,5/2 Div 3
JuJu Hex,AHOC,5/2 Div 2,False,43,0,5/2 Div 2,4/3 Div 1
JuJu Hex,SIR!,5/2 Div 2,True,43,64,5/2 Div 2,5/2 Div 3
JuJu Hex,Flying Salsa,5/2 Div 2,True,43,56,5/2 Div 2,5/2 Div 3
Pink Flamingos,License to Kilt (fka Scoobers in Scotland),5/2 Div 2,True,44,15,5/2 Div 2,4/3 Div 2
Pink Flamingos,Rabbit Disc,5/2 Div 2,True,44,54,5/2 Div 2,5/2 Div 3
Pink Flamingos,Get Flat Ultimate,5/2 Div 2,True,44,49,5/2 Div 2,5/2 Div 2
Pink Flamingos,The Funky Bunch,5/2 Div 2,True,44,52,5/2 Div 2,5/2 Div 2
Pink Flamingos,Bacon,5/2 Div 2,True,44,48,5/2 Div 2,5/2 Div 2
Pink Flamingos,Iron Squids,5/2 Div 2,True,44,53,5/2 Div 2,5/2 Div 2
Pink Flamingos,Shake and Bake,5/2 Div 2,True,44,42,5/2 Div 2,5/2 Div 1
Pink Flamingos,Maverick,5/2 Div 2,False,44,46,5/2 Div 2,5/2 Div 2
Pink Flamingos,Demons,5/2 Div 2,True,44,57,5/2 Div 2,5/2 Div 3
Pink Flamingos,SHRedline,5/2 Div 2,True,44,51,5/2 Div 2,5/2 Div 2
Pink Flamingos,Hippos,5/2 Div 2,True,44,47,5/2 Div 2,5/2 Div 2
Baba Yaga,Hucky McThrowandcatch,5/2 Div 2,True,45,50,5/2 Div 2,5/2 Div 2
Baba Yaga,A Lil Bit Sticky,5/2 Div 2,True,45,25,5/2 Div 2,4/3 Div 2
Baba Yaga,Flying Salsa,5/2 Div 2,True,45,56,5/2 Div 2,5/2 Div 3
Baba Yaga,JuJu Hex,5/2 Div 2,False,45,43,5/2 Div 2,5/2 Div 2
Baba Yaga,Bacon,5/2 Div 2,True,45,48,5/2 Div 2,5/2 Div 2
Baba Yaga,JuJu Hex,5/2 Div 2,False,45,43,5/2 Div 2,5/2 Div 2
Baba Yaga,Lady and the BAMF,5/2 Div 2,True,45,28,5/2 Div 2,4/3 Div 2
Baba Yaga,Demons,5/2 Div 2,True,45,57,5/2 Div 2,5/2 Div 3
Baba Yaga,Iron Squids,5/2 Div 2,True,45,53,5/2 Div 2,5/2 Div 2
Baba Yaga,Get Flat Ultimate,5/2 Div 2,True,45,49,5/2 Div 2,5/2 Div 2
Baba Yaga,Tubbs,5/2 Div 2,True,45,29,5/2 Div 2,4/3 Div 2
Maverick,SHRedline,5/2 Div 2,True,46,51,5/2 Div 2,5/2 Div 2
Maverick,Alpha No Beta,5/2 Div 2,True,46,58,5/2 Div 2,5/2 Div 3
Maverick,Tofu Wolf,5/2 Div 2,True,46,59,5/2 Div 2,5/2 Div 3
Maverick,Hippos,5/2 Div 2,True,46,47,5/2 Div 2,5/2 Div 2
Maverick,Hucky McThrowandcatch,5/2 Div 2,True,46,50,5/2 Div 2,5/2 Div 2
Maverick,Pink Flamingos,5/2 Div 2,True,46,44,5/2 Div 2,5/2 Div 2
Maverick,Iron Squids,5/2 Div 2,True,46,53,5/2 Div 2,5/2 Div 2
Maverick,Flying Salsa,5/2 Div 2,True,46,56,5/2 Div 2,5/2 Div 3
Maverick,Shake and Bake,5/2 Div 2,False,46,42,5/2 Div 2,5/2 Div 1
Maverick,Puddingstone,5/2 Div 2,True,46,12,5/2 Div 2,4/3 Div 2
Maverick,Stonecutters,5/2 Div 2,False,46,41,5/2 Div 2,5/2 Div 1
Maverick,Bacon,5/2 Div 2,False,46,48,5/2 Div 2,5/2 Div 2
Hippos,M.O.B.,5/2 Div 2,True,47,65,5/2 Div 2,5/2 Div 3
Hippos,THEM!,5/2 Div 2,True,47,62,5/2 Div 2,5/2 Div 3
Hippos,Maverick,5/2 Div 2,False,47,46,5/2 Div 2,5/2 Div 2
Hippos,SHRedline,5/2 Div 2,True,47,51,5/2 Div 2,5/2 Div 2
Hippos,SIR!,5/2 Div 2,True,47,64,5/2 Div 2,5/2 Div 3
Hippos,Granite State Grass Stains,5/2 Div 2,True,47,55,5/2 Div 2,5/2 Div 3
Hippos,The Funky Bunch,5/2 Div 2,True,47,52,5/2 Div 2,5/2 Div 2
Hippos,Hucky McThrowandcatch,5/2 Div 2,False,47,50,5/2 Div 2,5/2 Div 2
Hippos,Iron Squids,5/2 Div 2,True,47,53,5/2 Div 2,5/2 Div 2
Hippos,SIR!,5/2 Div 2,True,47,64,5/2 Div 2,5/2 Div 3
Hippos,Pink Flamingos,5/2 Div 2,False,47,44,5/2 Div 2,5/2 Div 2
Hippos,Flying Salsa,5/2 Div 2,True,47,56,5/2 Div 2,5/2 Div 3
Bacon,Stonecutters,5/2 Div 2,False,48,41,5/2 Div 2,5/2 Div 1
Bacon,M.O.B.,5/2 Div 2,True,48,65,5/2 Div 2,5/2 Div 3
Bacon,Pink Flamingos,5/2 Div 2,False,48,44,5/2 Div 2,5/2 Div 2
Bacon,SIR!,5/2 Div 2,True,48,64,5/2 Div 2,5/2 Div 3
Bacon,Baba Yaga,5/2 Div 2,False,48,45,5/2 Div 2,5/2 Div 2
Bacon,JuJu Hex,5/2 Div 2,False,48,43,5/2 Div 2,5/2 Div 2
Bacon,SIR!,5/2 Div 2,True,48,64,5/2 Div 2,5/2 Div 3
Bacon,THEM!,5/2 Div 2,True,48,62,5/2 Div 2,5/2 Div 3
Bacon,Get Flat Ultimate,5/2 Div 2,True,48,49,5/2 Div 2,5/2 Div 2
Bacon,Flying Salsa,5/2 Div 2,True,48,56,5/2 Div 2,5/2 Div 3
Bacon,Maverick,5/2 Div 2,True,48,46,5/2 Div 2,5/2 Div 2
Get Flat Ultimate,Flying Salsa,5/2 Div 2,True,49,56,5/2 Div 2,5/2 Div 3
Get Flat Ultimate,M.O.B.,5/2 Div 2,True,49,65,5/2 Div 2,5/2 Div 3
